ccode,cname,year,ccodealp,cname_year,ccodealp_year,ccodecow,ccodewb,version,ajr_settmort,al_ethnic,al_language,al_religion,arda_bagenpct,arda_bugenpct,arda_chgenpct,arda_cogenpct,arda_higenpct,arda_isgenpct,arda_jagenpct,arda_jdgenpct,arda_norelpct,arda_otgenpct,arda_shgenpct,arda_sigenpct,arda_sygenpct,arda_tagenpct,arda_zogenpct,bci_bci,biu_girel,biu_offrel,biu_offres,bl_asy25f,bl_asy25m,bl_asy25mf,bl_lh_25mf,bl_lp_25mf,bl_ls_25mf,bl_lu_25mf,bmr_dem,bmr_demdur,ccp_cc,ccp_childwrk,ccp_equal,ccp_freerel,ccp_slave,ccp_strike,chga_demo,ciri_assn,ciri_dommov,ciri_formov,ciri_injud,ciri_physint,ciri_polpris,ciri_relfre_new,ciri_speech,ciri_tort,cpds_enps,cpds_enpv,cpds_la,cpds_lall,cpds_lcom,cpds_lcon,cpds_le,cpds_lfe,cpds_lg,cpds_ll,cpds_lls,cpds_lmo,cpds_lnl,cpds_lo,cpds_lp,cpds_lpc,cpds_lpen,cpds_lper,cpds_lr,cpds_lreg,cpds_lrel,cpds_ls,cpds_tg,cpds_vt,cspf_sfi,cspv_civviol,cspv_civwar,cspv_ethviol,cspv_ethwar,cspv_intviol,cspv_intwar,diat_ti,dpi_cemo,dpi_checks,dpi_cl,dpi_dhondt,dpi_gf,dpi_gprlc1,dpi_gpvs1,dpi_gvs,dpi_plurality,dpi_polariz,dpi_pr,dpi_pvfr,dpi_system,dpi_tf,dpi_thresh,dpi_vslop1,dr_eg,dr_ig,el_gunn1,ffp_ext,ffp_fsi,ffp_hf,ffp_hr,ffp_ps,ffp_ref,ffp_sec,ffp_sl,ffp_ued,fh_aor,fh_cl,fh_ep,fh_feb,fh_fog,fh_ipolity2,fh_pair,fh_pr,fh_rol,fh_status,fi_ftradeint,fi_index,gd_ptsa,gle_cgdpc,gle_exp,gle_gdp,gle_imp,gle_pop,gle_rgdpc,gle_trade,gol_enep,gol_est,gol_est_spec,gol_pr,gwf_regimetype,h_j,hf_efiscore,hf_financ,hf_invest,hf_labor,hf_prights,ht_colonial,ht_region,ht_regtype,ht_regtype1,iaep_bp,iaep_cc,iaep_epmf,iaep_es,iaep_osp,iaep_ufs,icrg_qog,ictd_rev,ihme_drbs,ihme_drf,ihme_drm,iiag_be,iiag_edu,iiag_gov,iiag_hd,iiag_he,iiag_inf,iiag_ns,iiag_phr,iiag_rol,iiag_srol,iiag_wel,imf_gdpc,imf_gdpcppp,imf_gdpgr,imf_infl,imf_inflch,imf_inv,imf_nd,imf_nlb,imf_pop,imf_rev,imf_ue,ipu_l_sw,jw_bicameral,lp_lat_abst,lp_legor,mad_gdppc,mad_gdppc1900,nelda_mbbe,nelda_mtop,nelda_oa,nelda_rpae,no_ef,p_autoc,p_democ,p_durable,p_fragment,p_polity2,p_xconst,pwt_hci,pwt_pop,ross_gas_value_2014,ross_oil_value_2014,rsf_pfi,sc_pcov,sc_penagef,sc_penagem,sc_pgen,sc_sickcov,sc_sickdur,sc_skgen,sc_tgen,sc_uecov,sc_uegen,shec_se,ti_cpi,top_top10_income_share,top_top1_income_share,undp_hdi,unna_pop,van_index,vdem_corr,vdem_delibdem,vdem_egaldem,vdem_gender,vdem_libdem,vdem_mecorrpt,vdem_partipdem,vdem_polyarchy,vi_rsg,vi_rsm,vi_udr,vi_wcoord,voh_gti,wbgi_cce,wbgi_gee,wbgi_pve,wbgi_rle,wdi_acel,wdi_acelr,wdi_acelu,wdi_afp,wdi_agedr,wdi_ane,wdi_araland,wdi_area,wdi_armexp,wdi_armimp,wdi_broadb,wdi_co2,wdi_debt,wdi_eduprp,wdi_eduprs,wdi_elerenew,wdi_elprodcoal,wdi_elprodgas,wdi_elprodhyd,wdi_elprodnuc,wdi_elprodoil,wdi_emp,wdi_empagr,wdi_empagrf,wdi_empagrm,wdi_empind,wdi_empindf,wdi_empindm,wdi_empser,wdi_empserf,wdi_empserm,wdi_eneimp,wdi_expedu,wdi_expeduge,wdi_expedup,wdi_expedus,wdi_expedut,wdi_exph,wdi_exphpr,wdi_exphpu,wdi_expmil,wdi_fdiin,wdi_fdiout,wdi_forest,wdi_fossil,wdi_gdpagr,wdi_gdpcapcon2010,wdi_gdpcappppcon2011,wdi_gdpind,wdi_gdpser,wdi_gerp,wdi_gerpp,wdi_gers,wdi_gert,wdi_homicides,wdi_internet,wdi_lfpf,wdi_lifexp,wdi_lifexpf,wdi_lifexpm,wdi_pop14,wdi_pop1564,wdi_pop65,wdi_popden,wdi_poprul,wdi_popurb,wdi_refasy,wdi_refori,wdi_semp,wdi_spr,wdi_tacpsr,wdi_taxrev,wdi_tele,wdi_trade,wdi_unempfilo,wdi_unempilo,wdi_unempmilo,wdi_unempyfilo,wdi_unempyilo,wdi_unempymilo,wdi_wip,wef_bct,wef_ci,wef_ct,wef_dtsb,wef_elec,wef_gci,wef_ias,wef_imort,wef_mobile,wef_oc,wef_pr,wef_ptp,wef_ptsb,wef_qes,wef_qoi,wef_qpe,wef_qsri,wef_wlf,who_alc1979,who_alc1999,who_alc2000,wr_regtype
24,"Angola",2015,"AGO","Angola 2015","AGO15",540,24,"QoGBasTSJan18",5.6347895,.78672,.7870192,.6276435,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,0,0,0,0,0,0,,0,1,1,1,0,3,71.849998,71.849998,0,0,1,,0,.34615606,0,18.67,,,1,5.6,90.5,6.3,7.5,9.199999999999999,7.3,6.2,8.800000000000001,9.6,3,6,3,5,1,2.8333333,3,6,3,3,5.143997962554476,5.4,3,,,,,,,,,,,,,0,47.9,40,40,43.2,15,7,4,,,,,,,,,.31944445,,,,,22.200001,35.400002,39.700001,46.700001,61.799999,24.799999,87.199997,36,38.900002,45.5,42.799999,,,,,,,,,,,,,,.1366667,2,,,,,,,,4,2,18,0,-2,3,,,,,37.84000015258789,,,,,,,,,,,,15,,,.53299999,25021974,,.817976009137563,.115860948059098,.12495723452367,.680371130663762,.168874553641058,1.445101969845623,.105206291561571,.315043045099783,,,,,0,-1.3947535,-1.0000916,-.50089777,-1.081934,,,,1.16098852318191,97.5761986937093,,,1246700,,49000000,.6729688780000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.51593857254428,9.015117619222011,1.01658276717519,46.4073153124248,,,3730.16906279479,6231.06799206401,,,,,,9.30801963806152,9.6,12.4,45.2435143658438,61.1893414634146,64.09399999999999,58.423,47.0803022544891,50.6133839304319,2.30631381507902,22.3464385978985,55.95,44.05,15555,11869,,,,12.4564259780283,1.24857986,70.0699454391001,7.16800022125244,6.6710000038147,6.26999998092651,12.0640001296997,11.3059997558594,10.6630001068115,36.8,,,,,,,,,,,,,,,,,,,,,,
24,"Angola",2016,"AGO","Angola 2016","AGO16",540,24,"QoGBasTSJan18",5.6347895,.78672,.7870192,.6276435,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,1,5.4,91.09999999999999,6.6,7.3,9.1,7.1,6.5,8.6,9.9,3,6,3,5,1,2.8333333,3,6,3,3,,,2,,,,,,,,,,,,,0,48.9,40,40,44.8,15,7,4,,,,,,,,,.31944445,,,,,19.9,35.400002,39.400002,45.5,58.200001,24.5,87.199997,37,42.200001,45.900002,42.799999,,,,,,,,,,,,,,.1366667,2,,,,,,,,4,2,19,0,-2,3,,,,,39.89,,,,,,,,,,,,18,,,,,,.817976009137563,.115860948059098,.12495723452367,.680371130663762,.168197405112029,1.445101969845623,.105206291561571,.315043045099783,,,,,,-1.4118286,-1.039377,-.38664025,-1.0805222,,,,,97.2742116775173,,,1246700,,48000000,.5235214110000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.94867447797134,4.57913430854684,3.06555097405601,,,,3606.64449191561,6024.7261381476,,,,,,,,13,45.2373731209913,,,,46.9596938070235,50.6908628095137,2.34944338346279,23.1117855137563,55.181,44.819,15537,8363,,,,,1.294584033,65.6968532029528,7.06799983978271,6.5789999961853,6.18599987030029,11.9010000228882,11.1590003967285,10.5310001373291,36.8,,,,,,,,,,,,,,,,,,,,,,
24,"Angola",2017,"AGO","Angola 2017","AGO17",540,24,"QoGBasTSJan18",5.6347895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,6,,,,2.0373073,,6,,3,,,,,,,,,,,,,,,,,48.5,40,30,40.4,36.4,7,4,,,,,,,,,.31944445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.1366667,2,,,,,,,,,,,,,,,,,,40.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,"Antigua and Barbuda",1946,"ATG","Antigua and Barbuda 1946","ATG46",58,28,"QoGBasTSJan18",,.1642560000000001,.1063281,.6839913,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,"Antigua and Barbuda",1947,"ATG","Antigua and Barbuda 1947","ATG47",58,28,"QoGBasTSJan18",,.1642560000000001,.1063281,.6839913,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,"Antigua and Barbuda",1948,"ATG","Antigua and Barbuda 1948","ATG48",58,28,"QoGBasTSJan18",,.1642560000000001,.1063281,.6839913,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,"Antigua and Barbuda",1949,"ATG","Antigua and Barbuda 1949","ATG49",58,28,"QoGBasTSJan18",,.1642560000000001,.1063281,.6839913,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,"Antigua and Barbuda",1950,"ATG","Antigua and Barbuda 1950","ATG50",58,28,"QoGBasTSJan18",,.1642560000000001,.1063281,.6839913,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,"Antigua and Barbuda",1951,"ATG","Antigua and Barbuda 1951","ATG51",58,28,"QoGBasTSJan18",,.1642560000000001,.1063281,.6839913,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,"Antigua and Barbuda",1952,"ATG","Antigua and Barbuda 1952","ATG52",58,28,"QoGBasTSJan18",,.1642560000000001,.1063281,.6839913,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,"Antigua and Barbuda",1953,"ATG","Antigua and Barbuda 1953","ATG53",58,28,"QoGBasTSJan18",,.1642560000000001,.1063281,.6839913,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,"Antigua and Barbuda",1954,"ATG","Antigua and Barbuda 1954","ATG54",58,28,"QoGBasTSJan18",,.1642560000000001,.1063281,.6839913,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,"Antigua and Barbuda",1955,"ATG","Antigua and Barbuda 1955","ATG55",58,28,"QoGBasTSJan18",,.1642560000000001,.1063281,.6839913,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,"Antigua and Barbuda",1956,"ATG","Antigua and Barbuda 1956","ATG56",58,28,"QoGBasTSJan18",,.1642560000000001,.1063281,.6839913,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,"Antigua and Barbuda",1957,"ATG","Antigua and Barbuda 1957","ATG57",58,28,"QoGBasTSJan18",,.1642560000000001,.1063281,.6839913,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,"Antigua and Barbuda",1958,"ATG","Antigua and Barbuda 1958","ATG58",58,28,"QoGBasTSJan18",,.1642560000000001,.1063281,.6839913,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,"Antigua and Barbuda",1959,"ATG","Antigua and Barbuda 1959","ATG59",58,28,"QoGBasTSJan18",,.1642560000000001,.1063281,.6839913,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,"Antigua and Barbuda",1960,"ATG","Antigua and Barbuda 1960","ATG60",58,28,"QoGBasTSJan18",,.1642560000000001,.1063281,.6839913,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,"Antigua and Barbuda",1961,"ATG","Antigua and Barbuda 1961","ATG61",58,28,"QoGBasTSJan18",,.1642560000000001,.1063281,.6839913,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,"Antigua and Barbuda",1962,"ATG","Antigua and Barbuda 1962","ATG62",58,28,"QoGBasTSJan18",,.1642560000000001,.1063281,.6839913,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,"Antigua and Barbuda",1963,"ATG","Antigua and Barbuda 1963","ATG63",58,28,"QoGBasTSJan18",,.1642560000000001,.1063281,.6839913,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,"Antigua and Barbuda",1964,"ATG","Antigua and Barbuda 1964","ATG64",58,28,"QoGBasTSJan18",,.1642560000000001,.1063281,.6839913,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,"Antigua and Barbuda",1965,"ATG","Antigua and Barbuda 1965","ATG65",58,28,"QoGBasTSJan18",,.1642560000000001,.1063281,.6839913,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,"Antigua and Barbuda",1966,"ATG","Antigua and Barbuda 1966","ATG66",58,28,"QoGBasTSJan18",,.1642560000000001,.1063281,.6839913,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,"Antigua and Barbuda",1967,"ATG","Antigua and Barbuda 1967","ATG67",58,28,"QoGBasTSJan18",,.1642560000000001,.1063281,.6839913,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,"Antigua and Barbuda",1968,"ATG","Antigua and Barbuda 1968","ATG68",58,28,"QoGBasTSJan18",,.1642560000000001,.1063281,.6839913,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
